,Date,Actual,Predicted,Signal
206,2022-11-21,-0.046213077376665246,,-1
207,2022-11-22,-0.014316258950745397,,-1
208,2022-11-23,-0.018269528758984244,,-1
209,2022-11-25,-0.0020255389877432695,,-1
210,2022-11-28,0.016710419691890355,,-1
211,2022-11-29,0.012325562272726964,,-1
212,2022-11-30,-0.04789571079420474,,-1
213,2022-12-01,-0.03816345949087496,,-1
214,2022-12-02,-0.03822467699478527,,-1
215,2022-12-05,-0.030484789187352312,,-1
216,2022-12-06,-0.0052479416416273406,,-1
217,2022-12-07,0.025188040414944046,,-1
218,2022-12-08,0.0197687285567707,,-1
219,2022-12-09,0.007385944110007925,,-1
220,2022-12-10,-0.039814344287215864,,-1
221,2022-12-11,-0.05381268513451298,,-1
222,2022-12-12,-0.06907051499482453,,-1
223,2022-12-13,-0.07534197443747048,,-1
224,2022-12-14,-0.0756931173896187,,-1
225,2022-12-15,-0.030769269044399583,,-1
226,2022-12-16,0.006988350033985791,,-1
227,2022-12-17,-0.016950558823566553,,-1
228,2022-12-18,-0.019701097013506308,,-1
229,2022-12-19,-0.0038526954466289176,,-1
230,2022-12-20,-0.0033257256852687878,,-1
231,2022-12-21,-0.02650422623716686,,-1
232,2022-12-22,-0.01663743364200687,,-1
233,2022-12-23,-0.044137749543241345,,-1
234,2022-12-24,-0.017063523141483516,,-1
235,2022-12-25,-0.014636764030864446,,-1
236,2022-12-26,-0.014636764030864446,,-1
