,Date,Current_Close,Actual_Return,Predicted_Return,Signal,Strategy_Return,Cumulative_Return
205,2022-11-10 00:00:00-05:00,382.1025695800781,-0.0011402683404339031,-0.07265675558696603,-1,0.0011402683404339031,1.2339889367240926
206,2022-11-11 00:00:00-05:00,385.8007507324219,-0.006223105843345511,-0.07566582725392595,-1,0.006223105843345511,1.241668180486844
207,2022-11-14 00:00:00-05:00,382.51885986328125,-0.0013414307435120065,-0.07506007644701256,-1,0.0013414307435120065,1.2433337923573895
208,2022-11-15 00:00:00-05:00,385.78143310546875,0.0035382476118330786,-0.07325486424210294,-1,-0.0035382476118330786,1.2389345695358696
209,2022-11-16 00:00:00-05:00,382.8383483886719,0.01762556370755264,-0.07302409403101402,-1,-0.01762556370755264,1.2170976493510257
210,2022-11-17 00:00:00-05:00,381.6668701171875,0.02052059495652636,-0.07224955698309997,-1,-0.02052059495652636,1.192122081466153
211,2022-11-18 00:00:00-05:00,383.3998718261719,-0.0003029471600772826,-0.07138057904386212,-1,0.0003029471600772826,1.1924832314651987
212,2022-11-21 00:00:00-05:00,382.0057373046875,0.001622120725725873,-0.07163807331989876,-1,-0.001622120725725873,1.1905488797003585
213,2022-11-22 00:00:00-05:00,387.14642333984375,0.01945488945542695,-0.07113962316091542,-1,-0.01945488945542695,1.1673868828545055
214,2022-11-23 00:00:00-05:00,389.5860900878906,0.012325358764720962,-0.07215171587481477,-1,-0.012325358764720962,1.1529984207060944
215,2022-11-25 00:00:00-05:00,389.4989013671875,0.01138383308130475,-0.07167203182335975,-1,-0.01138383308130475,1.1398728791417683
216,2022-11-28 00:00:00-05:00,383.2837219238281,0.009294920052572486,-0.07079131155301335,-1,-0.009294920052572486,1.12927785186005
217,2022-11-29 00:00:00-05:00,382.6253967285156,-0.0035423882639067372,-0.0696501491171619,-1,0.0035423882639067372,1.1332781924691688
218,2022-11-30 00:00:00-05:00,394.6783142089844,-0.03561613287868637,-0.06903221295432885,-1,0.03561613287868637,1.1736411791606682
219,2022-12-01 00:00:00-05:00,394.38787841796875,-0.02734541063885998,-0.07145263554817466,-1,0.02734541063885998,1.2057348791474924
220,2022-12-02 00:00:00-05:00,393.9328918457031,-0.03349642360594385,-0.07079936253746696,-1,0.03349642360594385,1.2461226854158785
221,2022-12-05 00:00:00-05:00,386.8463134765625,-0.0016015865978551425,-0.07032362668745683,-1,0.0016015865978551425,1.2481184588081238
222,2022-12-06 00:00:00-05:00,381.2699890136719,0.020668902237211295,-0.06825383282590836,-1,-0.020668902237211295,1.2223212204025597
223,2022-12-07 00:00:00-05:00,380.62139892578125,0.015871295221164594,-0.06768913723077437,-1,-0.015871295221164594,1.2029213994584564
224,2022-12-08 00:00:00-05:00,383.6031799316406,-0.016681902788635905,-0.06855931443279271,-1,0.016681902788635905,1.2229884173065924
225,2022-12-09 00:00:00-05:00,380.737548828125,-0.02097754345781122,-0.06818436186625913,-1,0.02097754345781122,1.248643709979041
226,2022-12-12 00:00:00-05:00,386.22674560546875,-0.0430756364750039,-0.06701331585891575,-1,0.0430756364750039,1.3024298325168984
227,2022-12-13 00:00:00-05:00,389.1504211425781,-0.0489651521238651,-0.06765823635494156,-1,0.0489651521238651,1.3662035073967482
228,2022-12-14 00:00:00-05:00,386.662353515625,-0.028533832901136424,-0.06824412319544294,-1,0.028533832901136424,1.4051865299857536
229,2022-12-15 00:00:00-05:00,377.2039489746094,-0.01838082318767975,-0.06767103552167571,-1,0.01838082318767975,1.431015015139131
230,2022-12-16 00:00:00-05:00,372.7506103515625,-0.0009392275868302935,-0.06646493519263084,-1,0.0009392275868302935,1.432359063918518
231,2022-12-19 00:00:00-05:00,369.58978271484375,0.0036314940204205115,-0.06723327248824258,-1,-0.0036314940204205115,1.4271574605428028
232,2022-12-20 00:00:00-05:00,370.0956115722656,-0.010196174859467777,-0.06871726765755241,-1,0.010196174859467777,1.4417090075624914
233,2022-12-21 00:00:00-05:00,375.62939453125,-0.00722363442087437,-0.0715766611727492,-1,0.00722363442087437,1.4521233863744043
234,2022-12-22 00:00:00-05:00,370.2706298828125,0.004491459180676172,-0.0753964356281738,-1,-0.004491459180676172,1.4456012334591983
