,Date,Actual,Predicted,Signal
70,2022-04-29 00:00:00-04:00,0.01434587949689381,0.3256083486814674,1
71,2022-05-02 00:00:00-04:00,-0.03492788316918405,0.4041403251825682,1
72,2022-05-03 00:00:00-04:00,-0.02504820488952597,0.30076086854125594,1
73,2022-05-04 00:00:00-04:00,-0.07081976194691697,0.3362116397036985,1
74,2022-05-05 00:00:00-04:00,-0.03142772229178603,0.3621257881596143,1
75,2022-05-06 00:00:00-04:00,0.0026264978258276894,0.3930543580878889,1
76,2022-05-09 00:00:00-04:00,0.017189524135220458,0.3816788202652397,1
77,2022-05-10 00:00:00-04:00,0.01816520851686132,0.38890928396170377,1
78,2022-05-11 00:00:00-04:00,-0.014990910147284486,0.3175011179035288,1
79,2022-05-12 00:00:00-04:00,-0.021799974418591272,0.36913890919858694,1
